Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2017","2017","index","110.2","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2018","2018","index","97.66","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2019","2019","index","102.19","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2020","2020","index","102.84","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","index","100.41","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2017","2017","index","97.41","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2018","2018","index","96.73","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2019","2019","index","95.69","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2020","2020","index","94.21","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2016","2016","index","99.47","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2017","2017","index","97.67","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2018","2018","index","95.99","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2019","2019","index","94.79","Fc","Calculated data"
"QI","Production Indices","169","Paraguay","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2020","2020","index","93.64","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","97.92","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","91.25","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","84.17","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","85.36","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2020","2020","index","80.98","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","526","Apricots","2016","2016","index","96.42","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","526","Apricots","2017","2017","index","77.77","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","526","Apricots","2018","2018","index","139.63","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","526","Apricots","2019","2019","index","167.71","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","526","Apricots","2020","2020","index","183.15","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","366","Artichokes","2016","2016","index","106.55","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","366","Artichokes","2017","2017","index","139.72","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","366","Artichokes","2018","2018","index","146.32","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","366","Artichokes","2019","2019","index","122.69","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","366","Artichokes","2020","2020","index","75.41","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","367","Asparagus","2016","2016","index","99.46","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","367","Asparagus","2017","2017","index","99.06","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","367","Asparagus","2018","2018","index","91.66","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","367","Asparagus","2019","2019","index","89.23","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","367","Asparagus","2020","2020","index","91.37","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2016","2016","index","115.09","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2017","2017","index","116.03","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2018","2018","index","123.35","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2019","2019","index","137.52","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","572","Avocados","2020","2020","index","156.46","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2016","2016","index","96.67","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2017","2017","index","90.82","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2018","2018","index","98.9","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2019","2019","index","99.86","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2020","2020","index","101.19","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2016","2016","index","95.64","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2017","2017","index","74.9","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2018","2018","index","75.73","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2019","2019","index","69.31","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2020","2020","index","80.5","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","552","Blueberries","2016","2016","index","189.95","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","552","Blueberries","2017","2017","index","425.23","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","552","Blueberries","2018","2018","index","757.67","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","552","Blueberries","2019","2019","index","1163.05","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","552","Blueberries","2020","2020","index","1397.99","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2016","2016","index","95.84","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2017","2017","index","82.73","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2018","2018","index","89.05","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2019","2019","index","87.07","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2020","2020","index","80.43","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2016","2016","index","100.95","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2017","2017","index","101.78","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2018","2018","index","101.38","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2019","2019","index","106.74","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2020","2020","index","106.59","Fc","Calculated data"
